Region,Council,Swim site,Date,Time,Enterococci (cfu/100mL),Water temperature (°C),Conductivity (µS/cm),Latitude,Longitude
Sydney City,Randwick City Council,South Maroubra Rockpool,28/09/2018,11:49:00,0,19,54300,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,28/09/2018,11:29:00,52,19,54300,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,28/09/2018,11:52:00,0,19,54500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,28/09/2018,12:18:00,0,19,54500,-33.920760000,151.258170000
Sydney City,Waverley Council,Bondi Beach,28/09/2018,13:18:00,2,18,54000,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,28/09/2018,11:18:00,2,18,54200,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,24/09/2018,07:20:00,1,18,53700,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,24/09/2018,09:00:00,7,15,54500,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,24/09/2018,08:00:00,2,16,54800,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,24/09/2018,08:35:00,1,15,55000,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,24/09/2018,08:48:00,40,16,54800,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,24/09/2018,08:33:00,29,15,54400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Clovelly Beach,24/09/2018,07:50:00,6,16,54700,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,24/09/2018,07:40:00,3,17,54500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),24/09/2018,07:55:00,1,16,54800,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,24/09/2018,07:30:00,0,17,54500,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,24/09/2018,08:24:00,1,16,54900,-33.948896000,151.257459000
Sydney City,Randwick City Council,Maroubra Beach,19/09/2018,08:57:00,1,17,54300,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,19/09/2018,07:53:00,7,17,54500,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),19/09/2018,08:24:00,0,17,54600,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,19/09/2018,08:06:00,6,17,54600,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,19/09/2018,08:17:00,1,17,54400,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,19/09/2018,09:05:00,5,17,54500,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,19/09/2018,09:23:00,3,17,54400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,19/09/2018,09:10:00,3,16,54600,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,19/09/2018,08:35:00,18,17,54300,-33.920760000,151.258170000
Sydney City,Randwick City Council,Little Bay Beach,19/09/2018,09:37:00,3,17,54500,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,19/09/2018,07:43:00,2,16,54400,-33.891157000,151.278267000
Sydney City,Waverley Council,Bondi Beach,12/09/2018,12:08:00,0,17,54100,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,12/09/2018,10:20:00,7,17,53900,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,12/09/2018,11:15:00,8,17,54200,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,12/09/2018,10:55:00,0,17,54100,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,12/09/2018,10:33:00,24,18,54500,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,12/09/2018,10:59:00,50,17,54700,-33.953515000,151.258009000
Sydney City,Randwick City Council,Clovelly Beach,12/09/2018,11:26:00,3,17,54400,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,12/09/2018,11:43:00,3,17,54400,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,12/09/2018,11:56:00,0,17,54400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),12/09/2018,11:31:00,2,17,54400,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,12/09/2018,10:47:00,0,17,54500,-33.948896000,151.257459000
Sydney City,Randwick City Council,Maroubra Beach,05/09/2018,08:27:00,3,15,54800,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,05/09/2018,07:24:00,0,15,54800,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),05/09/2018,07:56:00,0,15,54900,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,05/09/2018,07:35:00,1,15,54900,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,05/09/2018,07:49:00,1,15,54800,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,05/09/2018,08:42:00,26,15,54000,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,05/09/2018,08:56:00,17,15,54800,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,05/09/2018,08:38:00,0,15,54900,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,05/09/2018,08:08:00,11,15,54600,-33.920760000,151.258170000
Sydney City,Waverley Council,Bondi Beach,05/09/2018,07:12:00,1,15,54300,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,05/09/2018,09:10:00,0,16,54400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,30/08/2018,11:45:00,0,167,54600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,30/08/2018,10:10:00,1,16,54500,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,30/08/2018,11:00:00,9,16,54200,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,30/08/2018,10:40:00,7,15,54700,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,30/08/2018,10:25:00,9,16,54600,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,30/08/2018,10:35:00,15,16,53900,-33.953515000,151.258009000
Sydney City,Randwick City Council,Clovelly Beach,30/08/2018,11:10:00,10,16,54400,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,30/08/2018,11:25:00,4,15,54800,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,30/08/2018,11:35:00,4,16,54700,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),30/08/2018,11:15:00,3,15,54800,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,30/08/2018,10:50:00,8,16,54500,-33.948896000,151.257459000
Sydney City,Randwick City Council,Maroubra Beach,24/08/2018,08:55:00,48,16,54700,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,24/08/2018,07:35:00,51,16,54700,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),24/08/2018,08:20:00,11,15,54800,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,24/08/2018,07:49:00,56,16,54600,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,24/08/2018,08:09:00,2,15,54700,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,24/08/2018,09:06:00,27,15,54100,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,24/08/2018,09:18:00,10,16,54500,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,24/08/2018,09:05:00,45,16,54700,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,24/08/2018,08:35:00,65,15,54500,-33.920760000,151.258170000
Sydney City,Waverley Council,Bondi Beach,24/08/2018,07:25:00,39,16,54500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,24/08/2018,09:30:00,54,16,54200,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,21/08/2018,07:25:00,2,15,54900,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,21/08/2018,09:40:00,0,16,54700,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,21/08/2018,08:35:00,3,15,54900,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,21/08/2018,09:11:00,1,15,55200,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,21/08/2018,09:25:00,0,15,55000,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,21/08/2018,09:09:00,0,14,55100,-33.953515000,151.258009000
Sydney City,Randwick City Council,Clovelly Beach,21/08/2018,08:15:00,2,15,55000,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,21/08/2018,07:55:00,0,15,55100,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,21/08/2018,07:40:00,2,15,55200,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),21/08/2018,08:20:00,0,15,55200,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,21/08/2018,08:50:00,0,15,55000,-33.948896000,151.257459000
Sydney City,Randwick City Council,Maroubra Beach,14/08/2018,11:11:00,0,17,54700,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,14/08/2018,12:15:00,0,17,54600,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),14/08/2018,11:50:00,0,17,54500,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,14/08/2018,12:00:00,0,17,54600,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,14/08/2018,11:43:00,0,16,54500,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,14/08/2018,10:52:00,0,15,55200,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,14/08/2018,10:36:00,42,17,54800,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,14/08/2018,10:56:00,11,15,55000,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,14/08/2018,11:30:00,1,17,54700,-33.920760000,151.258170000
Sydney City,Waverley Council,Bondi Beach,14/08/2018,12:27:00,1,17,54500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,14/08/2018,10:24:00,3,17,54800,-33.979882000,151.251417000
Sydney City,Randwick City Council,Little Bay Beach,08/08/2018,09:54:00,2,15,54800,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,08/08/2018,07:43:00,0,15,54400,-33.891157000,151.278267000
Sydney City,Randwick City Council,Coogee Beach,08/08/2018,08:49:00,0,16,54900,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,08/08/2018,09:20:00,0,15,54900,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,08/08/2018,09:36:00,0,15,54900,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,08/08/2018,09:18:00,3,14,54300,-33.953515000,151.258009000
Sydney City,Randwick City Council,Clovelly Beach,08/08/2018,08:24:00,2,14,55000,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,08/08/2018,08:13:00,0,15,54900,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),08/08/2018,08:33:00,0,15,55000,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,08/08/2018,07:59:00,1,15,55000,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,08/08/2018,09:09:00,1,16,54900,-33.948896000,151.257459000
Sydney City,Randwick City Council,Maroubra Beach,01/08/2018,08:45:00,1,16,54800,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),01/08/2018,08:20:00,0,16,54900,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,01/08/2018,07:50:00,0,16,54600,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,01/08/2018,08:00:00,0,16,54800,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,01/08/2018,08:15:00,3,16,54900,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,01/08/2018,09:02:00,1,14,54700,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,01/08/2018,09:16:00,11,16,54900,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,01/08/2018,08:50:00,0,16,54800,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,01/08/2018,08:30:00,5,16,54600,-33.920760000,151.258170000
Sydney City,Waverley Council,Bondi Beach,01/08/2018,07:35:00,1,16,54200,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,01/08/2018,09:45:00,15,15,54200,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,26/07/2018,07:39:00,1,16,54600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,26/07/2018,09:47:00,4,17,54600,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,26/07/2018,08:45:00,0,16,55000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,26/07/2018,09:07:00,2,16,55200,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,26/07/2018,09:28:00,4,15,55100,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,26/07/2018,09:09:00,0,15,54600,-33.953515000,151.258009000
Sydney City,Randwick City Council,Clovelly Beach,26/07/2018,08:21:00,0,16,54800,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,26/07/2018,08:03:00,1,16,54800,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,26/07/2018,07:55:00,2,16,54800,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),26/07/2018,08:35:00,0,16,55100,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,26/07/2018,09:02:00,0,16,55100,-33.948896000,151.257459000
Sydney City,Randwick City Council,Maroubra Beach,20/07/2018,08:56:00,6,17,54400,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,20/07/2018,07:56:00,1,17,54700,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),20/07/2018,08:29:00,0,16,54900,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,20/07/2018,08:08:00,3,17,54800,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,20/07/2018,08:21:00,0,15,54500,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,20/07/2018,09:07:00,6,15,54400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,20/07/2018,09:25:00,5,16,54800,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,20/07/2018,09:03:00,1,17,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,20/07/2018,08:42:00,6,17,54500,-33.920760000,151.258170000
Sydney City,Waverley Council,Bondi Beach,20/07/2018,07:45:00,5,17,54500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,20/07/2018,09:34:00,3,16,54200,-33.979882000,151.251417000
Sydney City,Randwick City Council,Little Bay Beach,16/07/2018,09:03:00,16,14,55000,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,16/07/2018,07:20:00,2,15,54500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Coogee Beach,16/07/2018,08:08:00,4,14,55000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,16/07/2018,08:35:00,2,14,55000,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,16/07/2018,08:50:00,3,15,55000,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,16/07/2018,08:40:00,5,12,54100,-33.953515000,151.258009000
Sydney City,Randwick City Council,Clovelly Beach,16/07/2018,07:50:00,2,15,55000,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,16/07/2018,07:42:00,1,14,54800,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,16/07/2018,07:36:00,3,15,54700,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),16/07/2018,07:57:00,0,14,54800,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,16/07/2018,08:30:00,1,14,55000,-33.948896000,151.257459000
Sydney City,Randwick City Council,Maroubra Beach,10/07/2018,08:21:00,23,14,55000,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,10/07/2018,07:38:00,40,15,54900,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),10/07/2018,07:59:00,23,15,55000,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,10/07/2018,07:44:00,28,15,54800,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,10/07/2018,07:56:00,24,15,55000,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,10/07/2018,08:32:00,76,14,54800,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,10/07/2018,08:43:00,160,15,54700,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,10/07/2018,08:29:00,21,14,54800,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,10/07/2018,08:07:00,31,15,54900,-33.920760000,151.258170000
Sydney City,Randwick City Council,Little Bay Beach,10/07/2018,08:58:00,9,15,54800,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,10/07/2018,07:28:00,28,16,54500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,04/07/2018,10:16:00,2,16,54300,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,04/07/2018,12:13:00,,17,54500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Coogee Beach,04/07/2018,11:20:00,3,17,54600,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,04/07/2018,10:48:00,12,17,54600,-33.951378000,151.257322000
